[16:25:36] [SUCCESS] Reset completed.
[16:25:36] [INFO] [1/4] Loading / scanning OneDrive (V15.1)
[16:25:36] [DEBUG] Get-GraphToken: checking existing token
[16:25:36] [DEBUG] Valid token loaded from cache
[16:25:36] [INFO] Full delta scan (new base)
[16:25:38] [DEBUG] Read-AzureFileInfo: no SHA1 for 'root', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (626)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (628)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (623)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (629)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (631)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (632)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (630)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (633)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (634)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (627)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (636)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (637)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (635)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (638)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (640)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (641)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (639)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (643)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (644)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (645)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (646)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (648)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (647)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (649)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (650)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (651)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (642)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (652)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (653)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (654)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (655)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (656)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (657)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (658)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (659)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (660)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (661)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (662)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (665)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (664)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (666)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (663)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (669)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (668)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (671)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (667)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (673)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (670)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (675)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (676)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (677)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (678)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (672)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (680)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (674)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (681)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (682)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (683)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (684)_fichiers', using Graph ID fallback.
[16:29:36] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (685)_fichiers', using Graph ID fallback.
[16:29:36] [INFO] Graph: 205 items → total 30090
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'root', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Légal', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Procédures Séparation jusqu'au divorce', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Documentation et jurisprudence', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'jurisprudence pension ex epoux', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (686)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (688)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (679)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (690)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (689)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (693)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (692)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (694)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (695)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (691)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (687)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (697)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (698)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (696)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (699)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (701)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (700)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (702)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (705)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (704)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (706)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (707)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (708)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (709)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (710)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (703)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (712)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (711)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (714)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (713)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (715)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (716)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (717)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (718)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (719)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (721)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (720)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (722)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (724)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (725)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (730)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (726)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (723)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (731)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (732)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (727)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (734)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (735)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (733)_fichiers', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Séparation', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Frais a partager', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Autres frais', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Frais médicaux pour enfants', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'archives', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Frais enfants', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Assurance Auto et Habitation', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Frais maison,auto,cptes courant', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Comptes et virements', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Bilan', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'archives', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'enregistrements, photos et preuves', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'enregistrements', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Auto Call Recorder', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'appels avec isabelle ou les enfants', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Patrimoine', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'photos avant sinistre (patrimoine)', using Graph ID fallback.
[16:29:37] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Chambre des maitres', using Graph ID fallback.
[16:29:37] [INFO] Graph: 223 items → total 30265
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'root', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Légal', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Procédures Séparation jusqu'au divorce', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Patrimoine', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'photos avant sinistre (patrimoine)', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Chambre des maitres', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Chambre garçon', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Couloir à l'étage', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Cuisine', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Salle de bain', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Salle à manger', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Salon', using Graph ID fallback.
[16:29:39] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Procédures_Séparation_jusqu'au_divorce', using Graph ID fallback.
[16:29:39] [INFO] Graph: 213 items → total 30466
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'root', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Légal', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Procédures Séparation jusqu'au divorce', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Documentation et jurisprudence', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'jurisprudence pension ex epoux', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (30)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (3)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (31)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (32)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (33)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (34)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (35)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (36)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (37)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (38)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (39)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (40)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (4)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (41)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (42)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (43)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (44)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (45)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (46)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (47)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (48)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (49)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (5)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (50)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (51)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (52)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (53)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (54)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (55)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (56)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (57)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (58)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (59)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (60)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (6)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (61)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (64)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (65)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (66)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (67)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (68)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (69)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (7)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (70)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (71)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (72)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (73)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (74)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (62)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (63)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (76)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (77)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (78)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (79)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (8)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (80)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (81)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (82)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (83)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (85)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (84)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (86)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (87)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (89)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (75)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (88)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (90)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (92)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (91)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (94)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (93)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (95)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (96)_fichiers', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Patrimoine', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'photos avant sinistre (patrimoine)', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Salon', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Salon à l'étage', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Sous-sol', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Garderie', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Salle d'eau', using Graph ID fallback.
[16:29:40] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Chambre fille', using Graph ID fallback.
[16:29:40] [INFO] Graph: 286 items → total 30666
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'root', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Légal', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Procédures Séparation jusqu'au divorce', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'Documentation et jurisprudence', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'jurisprudence pension ex epoux', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (97)_fichiers', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (9)_fichiers', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (98)_fichiers', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (99)_fichiers', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (288)_fichiers', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (291)_fichiers', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (293)_fichiers', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (294)_fichiers', using Graph ID fallback.
[16:29:41] [DEBUG] Read-AzureFileInfo: no SHA1 for 'a (292)_fichiers', using Graph ID fallback.
